order_id,customer_name,restaurant,food_item,order_amount,delivery_time
1684,Brenda Hale,Burger King,Spicy Burger,148.74,28
1685,Kevin Alvarado,Biryani House,Mutton Biryani,65.32,49
1686,Christopher Campbell,Pizza Hut,Cheese Pizza,472.33,52
1687,Lisa Brown,KFC,Chicken Bucket,368.63,17
1688,Alejandra Price,Pizza Hut,Super Cheese Pizza,219.18,58
1689,Samuel Keller,Noodle Paradise,Lo Mein,453.2,54
1690,Alicia Dillon,Subway,Turkey Sub,182.56,52
1691,Crystal James,Pizza Hut,Chicken Pizza,465.21,27
1692,Ariana Stewart,Pasta Corner,Lasagna,361.5,52
1693,Kim Lopez,Pasta Corner,Fettuccine Alfredo,165.8,59
1694,Judith House,Pizza Hut,Paneer Pizza,399.7,34
1695,David Moreno,Spice Kitchen,Paneer Curry,498.18,26
1696,James Moore,Biryani House,Mutton Biryani,248.26,41
1697,Harold Garrett,KFC,Chicken Wings,130.3,41
1698,William Mason,Pizza Hut,Super Cheese Pizza,293.28,37
1699,Lori Johns,KFC,Chicken Bucket,460.67,55
1700,Robin Johnson,Biryani House,Chicken Biryani,65.69,14
1701,Diana Hernandez,Taco Bell,Burrito,399.76,11
1702,Mary Miller,Burger King,Crispy Veg Burger,343.79,10
1703,Tyler Salazar,Dominos,BBQ Chicken Pizza,169.9,54
1704,Crystal Allen,Taj Mahal,Dal Makhani,308.59,42
1705,Wesley Browning,Dragon Wok,Hakka Noodles,265.16,35
1706,Joshua Clark,Dragon Wok,Fried Rice,293.06,10
1707,Joshua Mcbride,Spice Kitchen,Rogan Josh,104.54,44
1708,Ellen Thornton,Taj Mahal,Butter Chicken,356.83,35
1709,Brandy Forbes,Dominos,Pepperoni Pizza,214.41,31
1710,Brianna Fitzpatrick,Pizza Hut,Chicken Pizza,392.2,28
1711,Emily Grant,Noodle Paradise,Lo Mein,129.48,12
1712,Bailey Stewart,Spice Kitchen,Aloo Gobi,184.49,34
1713,Monica Cannon,Pizza Hut,Paneer Pizza,268.93,50
1714,Jennifer Jenkins,Burger King,Crispy Veg Burger,112.97,22
1715,Timothy Shannon,Dominos,Margherita Pizza,270.15,14
1716,Denise Maxwell,Pasta Corner,Fettuccine Alfredo,274.86,38
1717,Cody Farmer,Dominos,Pepperoni Pizza,202.68,31
1718,Debra Bradley,Pasta Corner,Spaghetti Carbonara,232.48,23
1719,David Mcdaniel,Pasta Corner,Lasagna,473.04,44
1720,Michael Woods,Subway,Chicken Sub,466.17,12
1721,Lisa Joseph,Dragon Wok,Egg Noodles,270.0,11
1722,Samuel Henry,Burger King,Whopper Burger,159.21,51
1723,Corey Johnson,Subway,Veggie Sub,127.51,13
1724,Alexis Nelson,Biryani House,Chicken Biryani,255.28,20
1725,Patrick Mcneil,Taco Bell,Crunchy Taco,418.01,16
1726,Andrea Ho,Pizza Hut,Chicken Pizza,317.74,49
1727,Dr. Katherine Nguyen,KFC,Chicken Bucket,412.0,37
1728,David Sullivan,Taj Mahal,Dal Makhani,195.91,53
1729,Nicolas James,Taco Bell,Soft Taco,194.72,60
1730,Logan Newton,KFC,Chicken Bucket,316.89,31
1731,Kelly Liu,Pizza Hut,Cheese Pizza,173.25,58
1732,Kelly Hayes,Spice Kitchen,Aloo Gobi,363.33,45
1733,Amanda Forbes,Subway,Italian BMT,159.64,47
1734,Jennifer Moss,Dominos,Margherita Pizza,94.99,50
1735,Kelli Mccoy,Taco Bell,Quesadilla,399.95,11
1736,Eddie Sanders,Burger King,Whopper Burger,52.86,21
1737,Ronald Murray,Pizza Hut,Paneer Pizza,237.3,60
1738,Louis Brown,Pasta Corner,Lasagna,361.56,23
1739,Brenda Gallegos,Subway,Turkey Sub,285.39,36
1740,Nathan Wilson,KFC,Chicken Strips,324.74,12
1741,Teresa Horton,Taco Bell,Soft Taco,372.74,49
1742,Jason Hayes,Pizza Hut,Paneer Pizza,206.53,10
1743,Kevin Marquez,Mc Donalds,Quarter Pounder,136.36,43
1744,Jesse Wright,Pizza Hut,Paneer Pizza,438.23,44
1745,Susan Hogan,Mc Donalds,Quarter Pounder,258.9,50
1746,Becky Wilson,Noodle Paradise,Lo Mein,174.39,22
1747,Jack Mills,Pizza Hut,Super Cheese Pizza,358.36,40
1748,Richard Hunt,Burger King,Crispy Veg Burger,121.89,12
1749,Jamie James,Dominos,Veggie Pizza,178.28,37
1750,Susan Cunningham,Biryani House,Vegetable Biryani,327.57,58
1751,Brittany Melton,Burger King,Whopper Burger,96.99,13
1752,Michael Barnes,Mc Donalds,Quarter Pounder,121.12,11
1753,Randy Griffin,Burger King,Whopper Burger,81.89,25
1754,Autumn Anderson,Dragon Wok,Hakka Noodles,316.72,30
1755,Marcus King,Spice Kitchen,Aloo Gobi,386.19,30
1756,Scott Stephens,KFC,Chicken Bucket,196.76,16
1757,Stephen Young,KFC,Chicken Wings,441.45,34
1758,Karen Ortiz,KFC,Chicken Bucket,261.95,41
1759,Kyle Sanchez,Dominos,BBQ Chicken Pizza,115.22,49
1760,Lisa Grant,Burger King,Crispy Veg Burger,224.3,18
1761,Amber Hernandez,Burger King,Crispy Veg Burger,334.41,27
1762,Amanda Nash,KFC,Zinger Burger,107.25,54
1763,Sara Evans,Taco Bell,Crunchy Taco,176.27,17
1764,Amber Butler,Burger King,Royal Burger,238.2,58
1765,Michael Carr,Taj Mahal,Tandoori Chicken,448.88,48
1766,Linda Cobb,Subway,Chicken Sub,310.15,45
1767,Jesse Riley,KFC,Chicken Bucket,235.26,43
1768,Anna Evans,Burger King,Crispy Veg Burger,316.21,39
1769,James Jones,Biryani House,Chicken Biryani,378.51,57
1770,Joshua Carter,KFC,Chicken Strips,197.28,47
1771,Michael Hill,KFC,Chicken Strips,461.19,10
1772,Kelly Dominguez,Spice Kitchen,Chana Masala,68.03,40
1773,Ashley Blair,Dragon Wok,Fried Rice,241.56,35
1774,Victoria Webb,Burger King,Whopper Burger,253.6,25
1775,Taylor Andersen,Pizza Hut,Cheese Pizza,361.92,36
1776,Lee Stewart,KFC,Chicken Strips,211.28,25
1777,Whitney Gomez,Noodle Paradise,Ramen,57.17,52
1778,Justin Stone,Biryani House,Mutton Biryani,366.49,46
1779,Katherine White,Dragon Wok,Fried Rice,489.39,39
1780,Michelle Krause,Pasta Corner,Penne Arrabbiata,443.39,35
1781,Alexander Garrett,Subway,Turkey Sub,332.06,55
1782,Ryan Marsh,Noodle Paradise,Ramen,437.17,14
1783,Mrs. Felicia Castro DDS,Spice Kitchen,Paneer Curry,288.91,28
1784,Curtis Campbell,Spice Kitchen,Paneer Curry,364.12,49
1785,Elizabeth Hunter,Mc Donalds,Quarter Pounder,404.46,15
1786,Aaron Jennings,Taco Bell,Burrito,381.09,13
1787,Nathaniel Gilbert,Mc Donalds,McVeggie,449.59,17
1788,Christopher Rivera,Spice Kitchen,Paneer Curry,259.41,12
1789,Michael Hendricks,Taj Mahal,Butter Chicken,128.87,45
1790,Maria Olson,Dragon Wok,Fried Rice,302.34,59
1791,Stephanie Herrera,KFC,Chicken Strips,491.56,25
1792,Richard Gutierrez,Mc Donalds,Big Mac,342.07,57
1793,Sandy Evans,Pasta Corner,Penne Arrabbiata,388.93,58
1794,Emily Herrera,KFC,Zinger Burger,208.72,27
1795,Michael Marsh,Mc Donalds,McSpicy,174.72,14
1796,Heather Montes,Taj Mahal,Butter Chicken,253.58,42
1797,Andre Terrell,Mc Donalds,Big Mac,261.57,44
1798,Sarah Duncan,Noodle Paradise,Pad Thai,253.39,33
1799,Kurt Hancock,Pasta Corner,Spaghetti Carbonara,134.76,39
1800,Michele Edwards,Pizza Hut,Cheese Pizza,225.81,21
1801,Jason Crawford,Biryani House,Chicken Biryani,99.21,27
1802,Jesse Sampson,Pizza Hut,Super Cheese Pizza,273.35,23
1803,Eric Rodriguez,Mc Donalds,Big Mac,181.93,53
1804,Paula Gentry,Mc Donalds,Quarter Pounder,263.26,36
1805,Alexander Webb,Burger King,Whopper Burger,181.18,14
1806,Cheryl Mclean,Dominos,Margherita Pizza,425.73,43
1807,Kelly Rowe,Noodle Paradise,Pad Thai,235.26,31
1808,Shane Short,Noodle Paradise,Pad Thai,268.77,52
1809,Megan Anderson,Dragon Wok,Hakka Noodles,256.1,46
1810,Julia Reeves,Subway,Turkey Sub,127.28,26
1811,April Randolph,KFC,Chicken Wings,217.36,28
1812,Linda Miller,Pasta Corner,Spaghetti Carbonara,116.75,28
1813,Angel Meyer,Burger King,Crispy Veg Burger,328.38,20
1814,Emily Lane,Dragon Wok,Schezwan Rice,132.03,21
1815,Steven Flores,Dragon Wok,Egg Noodles,122.56,17
1816,Donald Flores,Dominos,Veggie Pizza,308.54,38
1817,Bruce Hernandez,Biryani House,Vegetable Biryani,133.02,45
1818,Adrian Dean,Dragon Wok,Fried Rice,349.5,32
1819,Christine Bell,Subway,Turkey Sub,251.79,20
1820,Charles Bush,Mc Donalds,McVeggie,104.67,11
1821,David Jones,Spice Kitchen,Rogan Josh,395.83,39
1822,Gina Wallace,Taj Mahal,Tandoori Chicken,51.93,57
1823,John Lowe,Mc Donalds,McVeggie,341.26,28
1824,Anthony Simmons,Burger King,Spicy Burger,486.32,58
1825,Kyle Watkins,Taco Bell,Soft Taco,409.81,56
1826,Melissa Jensen,Burger King,Spicy Burger,360.12,56
1827,Robert Marquez,Burger King,Whopper Burger,112.74,45
1828,Kim Beltran,Pizza Hut,Paneer Pizza,61.16,49
1829,Julie Anderson,KFC,Chicken Wings,210.83,30
1830,Tamara Mcdonald,Dominos,Margherita Pizza,312.54,24
1831,Michael Mckinney,Pasta Corner,Fettuccine Alfredo,138.07,15
1832,David Walker,Mc Donalds,McSpicy,354.68,15
1833,Lisa Durham,Mc Donalds,McSpicy,137.5,30
1834,Michael Ortega,Taco Bell,Crunchy Taco,458.8,33
1835,Sonya Chavez,Spice Kitchen,Aloo Gobi,372.18,37
1836,John Bell,Taj Mahal,Dal Makhani,217.77,28
1837,Christopher Tate,Taj Mahal,Butter Chicken,188.64,38
1838,Bethany Garcia,Mc Donalds,Big Mac,147.06,38
1839,Rebecca Nguyen,Dragon Wok,Hakka Noodles,411.66,28
1840,Rebecca Patel,Subway,Italian BMT,377.87,36
1841,Jason Oliver,Subway,Veggie Sub,114.64,29
1842,Valerie Reyes,Burger King,Spicy Burger,79.75,47
1843,Robert Garza,Pasta Corner,Lasagna,89.8,36
1844,Jessica Cobb,Noodle Paradise,Pad Thai,236.53,45
1845,Cynthia Bates,Burger King,Crispy Veg Burger,139.67,34
1846,Timothy Andrews,Biryani House,Hyderabadi Dum Biryani,69.0,29
1847,Mr. Joel Peters,Taco Bell,Burrito,272.35,57
1848,Casey Blanchard,Burger King,Crispy Veg Burger,62.08,10
1849,Brian Cervantes,Subway,Turkey Sub,185.08,50
1850,Jamie Snyder,Noodle Paradise,Chow Mein,105.88,52
1851,Ann Montoya,Biryani House,Hyderabadi Dum Biryani,130.72,54
1852,Stephanie Fields,Noodle Paradise,Lo Mein,62.8,58
1853,Charles Hernandez,Biryani House,Hyderabadi Dum Biryani,497.45,14
1854,Jean Lane,Taco Bell,Burrito,311.48,46
1855,Michael Stewart,Spice Kitchen,Paneer Curry,332.6,40
1856,Susan Torres,Dragon Wok,Fried Rice,217.94,56
1857,Jessica Haas,Taco Bell,Crunchy Taco,430.38,20
1858,Brandon Smith,Taco Bell,Crunchy Taco,115.76,39
1859,Mrs. Bethany Phillips,Dragon Wok,Egg Noodles,210.82,13
1860,Joshua Brown,Biryani House,Vegetable Biryani,238.78,32
1861,Samantha Howard,Dominos,Veggie Pizza,181.25,50
1862,Sharon Young,Pizza Hut,Super Cheese Pizza,394.9,21
1863,Jennifer Flores,Pasta Corner,Spaghetti Carbonara,319.44,20
1864,James Gardner,Mc Donalds,McVeggie,442.6,53
1865,Karen Lopez,Pasta Corner,Fettuccine Alfredo,172.16,54
1866,Tim Larsen,Dragon Wok,Schezwan Rice,93.13,47
1867,Zachary Santiago,Taj Mahal,Tandoori Chicken,55.8,43
1868,Benjamin Smith,Biryani House,Vegetable Biryani,400.46,36
1869,Katelyn Kim,Taj Mahal,Tandoori Chicken,96.09,19
1870,Angela May MD,Mc Donalds,Quarter Pounder,424.21,60
1871,Richard Munoz,Mc Donalds,Big Mac,237.81,14
1872,Christopher Hicks,Pizza Hut,Super Cheese Pizza,465.53,40
1873,Joanna Kelly,Taj Mahal,Butter Chicken,360.97,18
1874,Larry Lane,Burger King,Spicy Burger,127.49,29
1875,Cynthia Shaw,Dominos,Pepperoni Pizza,150.06,54
1876,Joshua Richardson,Subway,Chicken Sub,188.34,23
1877,Laura Bush,Subway,Veggie Sub,241.16,58
1878,John Vaughn,Pasta Corner,Spaghetti Carbonara,84.98,59
1879,Nicholas Terrell,Burger King,Royal Burger,69.13,16
1880,Dr. Julie Miller,Dominos,Pepperoni Pizza,261.09,26
1881,Ann Kennedy,Dominos,Pepperoni Pizza,185.74,10
1882,Toni Miller,Pasta Corner,Spaghetti Carbonara,402.07,48
1883,Rebecca Edwards,KFC,Chicken Strips,133.15,32
1884,Greg Osborne,Dominos,Pepperoni Pizza,115.5,57
1885,Jose Harrison,Biryani House,Vegetable Biryani,208.49,42
1886,Jennifer Yu,Pasta Corner,Penne Arrabbiata,277.21,14
1887,Donna Johnson,Pizza Hut,Cheese Pizza,287.98,55
1888,Nicole Acosta,KFC,Zinger Burger,127.3,58
1889,Amy Kennedy,Mc Donalds,Big Mac,488.11,16
1890,Anthony Mooney,KFC,Chicken Wings,214.91,47
1891,Lori Mitchell,Subway,Italian BMT,353.09,16
1892,Jonathan York,Subway,Turkey Sub,491.59,37
1893,Casey Campbell,KFC,Chicken Strips,233.41,58
1894,Alexis Rodriguez,Taj Mahal,Paneer Tikka,259.66,43
1895,Kevin Hernandez,Subway,Italian BMT,393.02,55
1896,Robert Green,Biryani House,Chicken Biryani,87.01,41
1897,Kari Lloyd,Pizza Hut,Chicken Pizza,177.63,48
1898,Grace Miller,Dragon Wok,Schezwan Rice,359.17,38
1899,Timothy Moore,KFC,Chicken Wings,180.77,37
1900,Wyatt Townsend II,KFC,Chicken Bucket,452.64,40
1901,Mark Clark,Noodle Paradise,Pad Thai,130.68,53
1902,Haley May,Burger King,Whopper Burger,228.37,43
1903,Audrey Jackson,Noodle Paradise,Ramen,103.65,35
1904,Eric Reese,Spice Kitchen,Chana Masala,383.64,20
1905,Kim James,Pizza Hut,Paneer Pizza,488.84,31
1906,Karen Thomas,KFC,Chicken Wings,105.24,37
1907,Alexandra Ho,Dragon Wok,Hakka Noodles,175.33,55
1908,Michael Nixon,Pasta Corner,Fettuccine Alfredo,390.34,51
1909,Amanda Hardin,Spice Kitchen,Paneer Curry,264.12,48
1910,Tina Reynolds,Spice Kitchen,Rogan Josh,280.14,19
1911,Shannon Rogers,Pasta Corner,Lasagna,98.62,26
1912,Brett Pena,Burger King,Royal Burger,153.87,18
1913,Raymond Curry,Dominos,Pepperoni Pizza,382.01,14
1914,Leah Lee,Burger King,Whopper Burger,487.43,34
1915,Michael White,Taco Bell,Burrito,118.73,49
1916,Megan Decker,Taco Bell,Crunchy Taco,392.08,52
1917,Brent Garcia,Pasta Corner,Lasagna,406.73,22
1918,Daniel Campbell,Biryani House,Hyderabadi Dum Biryani,270.61,26
1919,Alexander Davis,Mc Donalds,McVeggie,414.27,44
1920,Mary Houston,Mc Donalds,Big Mac,478.66,12
1921,Margaret Erickson,Spice Kitchen,Chana Masala,222.63,30
1922,Scott Anderson,Spice Kitchen,Rogan Josh,256.85,12
1923,Stephanie Knight,Subway,Turkey Sub,448.12,20
1924,Stephanie Dominguez,Burger King,Royal Burger,110.52,55
1925,John Mayer,Spice Kitchen,Rogan Josh,393.81,46
1926,Tammy Hill,Noodle Paradise,Chow Mein,347.04,53
1927,Steven Carrillo,Mc Donalds,McSpicy,264.16,20
1928,Christopher Jones,Mc Donalds,Big Mac,226.12,41
1929,Janet Cook,Taco Bell,Quesadilla,327.62,32
1930,Tyler Baker,Pasta Corner,Fettuccine Alfredo,194.22,11
1931,John Mcfarland,Taco Bell,Crunchy Taco,107.69,33
1932,Cassandra Vasquez,Taj Mahal,Paneer Tikka,394.34,50
1933,Randy Robinson,Taj Mahal,Dal Makhani,93.81,32
1934,Susan Baldwin,Taj Mahal,Dal Makhani,208.07,52
1935,Benjamin Duncan,KFC,Chicken Strips,155.58,29
1936,Jeremy Mosley,Taco Bell,Crunchy Taco,459.68,14
1937,Martin Fitzpatrick,Biryani House,Chicken Biryani,201.92,11
1938,Deborah Graves,Mc Donalds,McVeggie,66.82,52
1939,Laura Robertson,Spice Kitchen,Rogan Josh,169.98,54
1940,Katherine Graham,Burger King,Whopper Burger,493.59,34
1941,Priscilla Floyd,Taco Bell,Quesadilla,195.09,16
1942,April Finley,Pasta Corner,Lasagna,95.03,53
1943,Karen Bradley,KFC,Zinger Burger,273.53,58
1944,Heather Maldonado,Noodle Paradise,Pad Thai,124.98,29
1945,Mark Benjamin,Taj Mahal,Dal Makhani,140.79,50
1946,Joseph Woodward,Pasta Corner,Spaghetti Carbonara,428.17,44
1947,Joe Miranda,KFC,Zinger Burger,169.32,29
1948,Cassandra Williams,Taco Bell,Quesadilla,412.07,49
1949,Connor Dominguez,Dragon Wok,Fried Rice,372.97,47
1950,Lydia Howard,Pizza Hut,Paneer Pizza,173.01,46
1951,Mark Moss,Pasta Corner,Lasagna,242.2,32
1952,Corey Cortez,Pasta Corner,Spaghetti Carbonara,343.19,29
1953,Katherine Brown,Mc Donalds,McVeggie,244.81,44
1954,Elizabeth Ferguson,Taj Mahal,Tandoori Chicken,236.44,26
1955,Joann Forbes,Taco Bell,Quesadilla,352.2,45
1956,Anthony French,Subway,Veggie Sub,332.53,43
1957,Bruce Roman,Subway,Italian BMT,145.83,57
1958,Judy Gregory,Burger King,Spicy Burger,471.72,44
1959,Brittany Riley,Pasta Corner,Lasagna,470.59,56
1960,Amanda Thomas,Noodle Paradise,Ramen,285.02,33
1961,Kaitlin Hardin,Burger King,Crispy Veg Burger,158.17,57
1962,Michael Anderson,Noodle Paradise,Pad Thai,429.85,36
1963,Anthony Parker,Taj Mahal,Paneer Tikka,335.27,36
1964,Joy Jackson,Biryani House,Vegetable Biryani,340.72,26
1965,Sabrina Rodriguez,Noodle Paradise,Lo Mein,232.64,17
1966,Robert Walker PhD,Subway,Chicken Sub,62.47,29
1967,Robert Hendrix,Burger King,Royal Burger,301.92,37
1968,Erika Daugherty,Spice Kitchen,Chana Masala,140.9,27
1969,Brenda Copeland,Subway,Veggie Sub,166.28,27
1970,Pamela Watkins,Noodle Paradise,Lo Mein,339.93,12
1971,Bryan Thomas,Dragon Wok,Hakka Noodles,402.01,13
1972,Michael Tran,Pizza Hut,Paneer Pizza,320.72,14
1973,Timothy Williams,Spice Kitchen,Paneer Curry,352.25,15
1974,Ryan Salazar,Spice Kitchen,Aloo Gobi,156.22,46
1975,Alexis Tucker,Dragon Wok,Fried Rice,284.88,47
1976,Christopher Davis,Pasta Corner,Fettuccine Alfredo,273.4,15
1977,Stacie Butler,KFC,Chicken Bucket,397.94,30
1978,Patricia Schwartz,Taj Mahal,Dal Makhani,412.63,57
1979,Mark Mills,KFC,Chicken Wings,148.1,16
1980,Todd Bishop,Subway,Chicken Sub,486.47,38
1981,Christopher Porter,Spice Kitchen,Paneer Curry,438.3,13
1982,Lori Patton,Burger King,Spicy Burger,364.83,17
1983,Aaron Young,Taj Mahal,Dal Makhani,263.68,25
1984,Joseph Davis,Biryani House,Mutton Biryani,213.35,55
1985,Philip Fernandez,Taj Mahal,Butter Chicken,59.48,48
1986,Randy Hopkins,Dominos,Pepperoni Pizza,360.81,60
1987,Cory Hogan,Noodle Paradise,Lo Mein,163.84,34
1988,Tracy Wells,Biryani House,Vegetable Biryani,456.42,53
1989,Michael Williams,Pizza Hut,Super Cheese Pizza,435.94,34
1990,Dominique Hamilton,Dominos,BBQ Chicken Pizza,467.38,26
1991,Robert Chang,Biryani House,Chicken Biryani,471.35,58
1992,Patrick Buckley,KFC,Zinger Burger,144.67,20
1993,Richard Washington,Burger King,Spicy Burger,445.76,59
1994,Steven Griffith,Noodle Paradise,Chow Mein,405.19,27
1995,Erika Gonzalez,Pizza Hut,Chicken Pizza,261.99,36
1996,Erika Maxwell,Taj Mahal,Dal Makhani,444.54,16
1997,Brent Rojas,Subway,Turkey Sub,277.85,32
1998,Jaime Walker,Spice Kitchen,Paneer Curry,253.97,11
1999,John Zamora,Pasta Corner,Spaghetti Carbonara,338.62,21
2000,Timothy Gibson,Noodle Paradise,Chow Mein,405.96,18
